frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
143,0,1,73,235,4,0,0,210,0,0,211,0,4,1,0,135,23,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,49,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
144,0,1,73,235,4,0,0,210,0,0,212,0,4,1,0,86,56,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,48,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
145,0,1,73,235,4,0,0,210,0,0,213,0,4,1,0,57,72,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,48,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
146,0,1,73,235,4,0,0,210,0,0,214,0,4,1,0,12,216,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,48,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
147,0,1,73,235,4,0,0,210,0,0,215,0,4,1,0,208,104,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,0,208,21,208,100,209,107,209,2,211,152,253,73,235,14,254,240,48,0,4,4,0,72,8,0,0,0,0,4,255,0,8,4,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
148,0,1,73,235,4,0,0,210,0,0,216,0,4,1,0,179,185,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,47,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
149,0,1,73,235,4,0,0,210,0,0,217,0,4,1,0,153,202,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,47,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
150,0,1,73,235,4,0,0,210,0,0,218,0,4,1,0,111,95,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,47,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
151,0,1,73,235,4,0,0,210,0,0,219,0,4,1,0,206,225,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,47,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
152,0,1,73,235,4,0,0,210,0,0,220,0,4,1,0,174,34,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,46,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
153,0,1,73,235,4,0,0,210,0,0,221,0,4,1,0,177,103,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,46,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
154,0,1,73,235,4,0,0,210,0,0,222,0,4,1,0,148,168,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,46,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
155,0,1,73,235,4,0,0,210,0,0,223,0,4,1,0,120,249,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,0,208,21,208,101,209,108,209,1,211,93,253,73,235,14,254,240,46,0,4,4,0,72,8,0,0,0,0,4,255,0,8,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
156,0,1,73,235,4,0,0,210,0,0,224,0,4,1,0,204,11,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,45,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
157,0,1,73,235,4,0,0,210,0,0,225,0,4,1,0,151,28,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,45,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
158,0,1,73,235,4,0,0,210,0,0,226,0,4,1,0,102,37,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,45,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
159,0,1,73,235,4,0,0,210,0,0,227,0,4,1,0,233,111,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,45,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
160,0,1,73,235,4,0,0,210,0,0,228,0,4,1,0,124,176,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,44,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
161,0,1,73,235,4,0,0,210,0,0,229,0,4,1,0,192,208,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,44,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
162,0,1,73,235,4,0,0,210,0,0,230,0,4,1,0,132,113,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,44,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
163,0,1,73,235,4,0,0,210,0,0,231,0,4,1,0,79,146,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,0,208,21,208,100,209,107,209,4,211,152,253,73,235,14,254,240,44,0,4,4,0,72,8,0,0,0,0,4,255,0,8,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
164,0,1,73,235,4,0,0,210,0,0,232,0,4,1,0,45,182,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,43,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
165,0,1,73,235,4,0,0,210,0,0,233,0,4,1,0,51,218,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,43,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
166,0,1,73,235,4,0,0,210,0,0,234,0,4,1,0,25,110,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,43,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
167,0,1,73,235,4,0,0,210,0,0,235,0,4,1,0,236,178,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,43,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
168,0,1,73,235,4,0,0,210,0,0,236,0,4,1,0,112,215,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,42,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
169,0,1,73,235,4,0,0,210,0,0,237,0,4,1,0,212,121,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,42,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
170,0,1,73,235,4,0,0,210,0,0,238,0,4,1,0,191,138,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,0,208,21,208,101,209,108,209,3,211,93,253,73,235,14,254,240,42,0,4,4,0,72,8,0,0,0,0,4,255,0,8,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,19,0,0,0,0,0,0,185,210,0,2,0,255,64,255,255,0,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
