frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
447,12,1,43,179,4,0,0,210,0,-2,3,0,7,1,0,74,15,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,43,179,14,254,240,68,0,4,4,8,76,6,0,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,33,0,0,255,2,28,0,19,0,0,0,0,9,0,185,210,0,2,0,191,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
448,1,1,42,177,4,0,0,210,-1,-2,4,0,7,1,0,18,17,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,42,177,14,254,240,69,0,4,4,8,76,6,0,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,32,0,0,255,2,29,0,19,0,0,0,0,9,0,185,210,0,2,0,255,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
449,5,1,42,175,4,0,0,210,0,-2,5,0,7,1,0,250,51,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,42,175,14,254,240,69,0,4,4,8,76,6,0,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,31,0,0,255,2,30,0,19,0,56,250,0,9,0,185,210,0,2,0,223,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
450,4,1,41,173,4,0,0,210,-1,-2,6,0,7,1,0,66,84,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,41,173,14,254,240,69,0,4,4,8,76,6,0,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,30,0,0,255,2,31,0,19,0,55,250,0,9,0,185,210,0,2,0,191,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
451,7,1,41,171,4,0,0,210,0,-2,7,0,7,1,0,10,252,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,165,208,21,208,232,209,117,253,4,211,152,253,41,171,14,254,240,69,0,4,4,8,76,6,0,0,255,0,4,255,0,0,5,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,29,0,0,255,2,32,0,19,0,126,70,0,9,0,185,210,0,2,0,175,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
452,9,1,40,169,4,0,0,210,-1,-2,8,0,7,1,0,211,4,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,40,169,14,254,240,70,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,28,0,0,255,2,33,0,19,0,60,70,0,9,0,185,210,0,2,0,159,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
453,10,1,40,167,4,0,0,210,0,-2,9,0,7,1,0,185,13,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,40,167,14,254,240,70,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,27,0,0,255,2,34,0,19,0,254,70,0,9,0,185,210,0,2,0,239,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
454,1,1,39,165,4,0,0,210,-1,-2,10,0,7,1,0,143,22,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,39,165,14,254,240,70,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,26,0,0,255,2,35,0,19,0,124,70,0,9,0,185,210,0,2,0,255,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
455,1,1,39,163,4,0,0,210,0,-2,11,0,7,1,0,109,59,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,39,163,14,254,240,70,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,25,0,0,255,2,36,0,19,0,60,74,0,9,0,185,210,0,2,0,255,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
456,15,1,38,161,4,0,0,210,-1,-2,12,0,7,1,0,243,77,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,38,161,14,254,240,71,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,24,0,0,255,2,37,0,19,0,255,70,0,9,0,185,210,0,2,0,175,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
457,13,1,38,159,4,0,0,210,0,-2,13,0,7,1,0,89,214,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,38,159,14,254,240,71,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,23,0,0,255,2,38,0,19,0,56,70,0,9,0,185,210,0,2,0,223,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
458,4,1,37,157,4,0,0,210,-1,-2,14,0,7,1,0,46,122,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,37,157,14,254,240,71,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,22,0,0,255,2,39,0,19,0,56,250,0,9,0,185,210,0,2,0,191,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
459,15,1,37,155,4,0,0,210,0,-2,15,0,7,1,0,14,142,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,165,208,21,208,232,209,117,253,3,211,93,253,37,155,14,254,240,71,0,4,4,8,76,6,0,0,255,0,4,255,0,0,6,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,21,0,0,255,2,40,0,19,0,0,2,0,9,0,185,210,0,2,0,175,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
460,2,1,36,153,4,0,0,210,-1,-2,16,0,7,1,0,239,146,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,165,208,21,208,232,209,117,253,2,211,152,253,36,153,14,254,240,72,0,4,4,8,76,6,0,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,20,0,0,255,2,41,0,19,0,0,26,0,9,0,185,210,0,2,0,239,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
461,4,1,36,151,4,0,0,210,0,-2,17,0,7,1,0,76,183,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,165,208,21,208,232,209,117,253,2,211,152,253,36,151,14,254,240,72,0,4,4,8,76,6,0,0,255,0,4,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,19,0,0,255,2,42,0,19,0,0,60,0,9,0,185,210,0,2,0,191,64,255,255,2,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,124,182
462,11,1,36,148,3,0,0,210,0,-3,18,0,6,1,0,17,217,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,165,208,21,208,232,209,117,253,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,0,12,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,18,0,0,255,2,0,0,19,0,0,112,0,9,0,185,210,0,2,0,127,64,255,255,2,86,90,0,0,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,116,182
463,13,1,36,148,3,0,0,210,0,0,19,0,6,1,0,247,107,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,12,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,17,0,0,255,2,0,0,19,11,0,60,0,9,0,185,210,0,2,0,223,64,255,255,2,87,91,0,0,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
464,1,1,36,148,3,0,0,210,0,0,20,0,6,1,0,70,188,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,11,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,16,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,1,241,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
465,14,1,36,148,3,0,0,210,0,0,21,0,6,1,0,22,196,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,11,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,15,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
466,12,1,36,148,3,0,0,210,0,0,22,0,6,1,0,230,76,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,11,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,14,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
467,14,1,36,148,3,0,0,210,0,0,23,0,6,1,0,105,213,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,11,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,13,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
468,1,1,36,148,3,0,0,210,0,0,24,0,6,1,0,255,127,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,10,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,12,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
469,3,1,36,148,3,0,0,210,0,0,25,0,6,1,0,62,128,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,10,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,11,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
470,15,1,36,148,3,0,0,210,0,0,26,0,6,1,0,126,128,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,10,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,10,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,175,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
471,4,1,36,148,3,0,0,210,0,0,27,0,6,1,0,190,128,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,10,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,9,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
472,0,1,36,148,3,0,0,210,0,0,28,0,6,1,0,254,129,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,9,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,8,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
473,1,1,36,148,3,0,0,210,0,0,29,0,6,1,0,62,130,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,9,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,7,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
474,4,1,36,148,3,0,0,210,0,0,30,0,6,1,0,126,134,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,9,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,6,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
475,10,1,36,148,3,0,0,210,0,0,31,0,6,1,0,190,138,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,232,209,117,253,1,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,9,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,5,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,239,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
476,3,1,36,148,3,0,0,210,0,0,32,0,6,1,0,254,159,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,8,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,4,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
477,17,1,36,148,3,0,0,210,0,0,33,0,6,1,0,62,160,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,8,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,3,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,159,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
478,11,1,36,148,3,0,0,210,0,0,34,0,6,1,0,126,224,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,8,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,2,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
479,6,1,36,148,3,0,0,210,0,0,35,0,6,1,0,190,32,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,232,209,117,253,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,8,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,1,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
480,12,1,36,148,3,0,0,210,0,0,36,0,6,1,0,129,97,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,7,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
481,15,1,36,148,3,0,0,210,0,0,37,0,6,1,0,68,162,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,7,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,175,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
482,3,1,36,148,3,0,0,210,0,0,38,0,6,1,0,8,230,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,7,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
483,1,1,36,148,3,0,0,210,0,0,39,0,6,1,0,220,42,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,100,209,107,209,4,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,7,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
484,14,1,36,148,3,0,0,210,0,0,40,0,6,1,0,167,127,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,6,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
485,10,1,36,148,3,0,0,210,0,0,41,0,6,1,0,182,128,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,6,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,239,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
486,3,1,36,148,3,0,0,210,0,0,42,0,6,1,0,134,129,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,6,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
487,9,1,36,148,3,0,0,210,0,0,43,0,6,1,0,86,130,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,6,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,159,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
488,4,1,36,148,3,0,0,210,0,0,44,0,6,1,0,38,134,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,5,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
489,12,1,36,148,3,0,0,210,0,0,45,0,6,1,0,54,138,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,5,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,191,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
490,9,1,36,148,3,0,0,210,0,0,46,0,6,1,0,6,158,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,5,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,159,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
491,3,1,36,148,3,0,0,210,0,0,47,0,6,1,0,214,162,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,201,208,216,208,101,209,108,209,3,211,93,253,36,148,14,254,240,72,0,4,4,8,76,22,6,5,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,127,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
492,16,1,36,148,3,0,0,210,0,0,48,0,6,1,0,166,231,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,4,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,95,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
493,6,1,36,148,3,0,0,210,0,0,49,0,6,1,0,182,40,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,4,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,111,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
494,1,1,36,148,3,0,0,210,0,0,50,0,6,1,0,153,121,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,116,210,124,209,124,209,186,208,216,208,100,209,107,209,2,211,152,253,36,148,14,254,240,72,0,4,4,8,76,22,6,4,255,0,3,255,0,0,7,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,2,0,0,13,11,0,255,0,9,0,185,210,0,2,0,255,64,255,255,2,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,102,183
